month,AR,Customer,Truck,Driver,Hours,start_time,end_time,gps_start,gps_end,Overlap,start_time_difference,end_time_difference,deviation_from_hours,Owner/Operator,Action Taken
7,6510,C-41,T-34,D-50,13.5,7/12/2023 6:00,7/12/2023 19:30,7/12/2023 5:49,7/12/2023 19:45,0,-11,15,26,Barrett,1
7,6511,C-53,T-15,D-28,11,7/12/2023 3:00,7/12/2023 14:00,7/12/2023 3:37,7/12/2023 14:00,0,37,0,-37,Barrett,1
7,6512,C-41,T-39,D-33,4.5,7/12/2023 6:00,7/12/2023 10:30,7/12/2023 5:46,7/12/2023 10:13,0,-14,-17,-3,Barrett,1
7,6513,C-41,T-39,D-33,8,7/12/2023 10:30,7/12/2023 18:30,7/12/2023 10:13,7/12/2023 18:52,1,-17,22,39,Barrett,1
7,6514,C-23,T-17,D-44,8,7/12/2023 5:00,7/12/2023 13:00,7/12/2023 5:00,7/12/2023 13:07,1,0,7,7,Barrett,1
7,6515,C-23,T-29,D-62,8,7/12/2023 5:00,7/12/2023 13:00,7/12/2023 5:52,7/12/2023 13:04,0,52,4,-48,Barrett,1
7,6516,C-41,T-46,D-51,10.5,7/12/2023 6:00,7/12/2023 16:30,7/12/2023 6:14,7/12/2023 16:14,0,14,-16,-30,Waters,1
7,6517,C-41,T-39,D-43,12,7/12/2023 18:00,7/13/2023 6:00,7/12/2023 17:40,7/13/2023 6:15,1,-20,15,35,Barrett,1
7,6518,C-53,T-24,D-18,8.5,7/12/2023 5:00,7/12/2023 13:30,7/12/2023 4:40,7/12/2023 13:33,0,-20,3,23,Barrett,1
7,6519,C-23,T-29,D-62,7,7/12/2023 13:00,7/12/2023 20:00,7/12/2023 13:04,7/12/2023 19:33,0,4,-27,-31,Barrett,1
7,6520,C-23,T-17,D-44,7,7/12/2023 13:00,7/12/2023 20:00,7/12/2023 13:07,7/12/2023 19:45,0,7,-15,-22,Barrett,1
7,6521,C-41,T-33,D-44,7.5,7/12/2023 18:00,7/13/2023 1:30,7/12/2023 17:50,7/13/2023 1:30,0,-10,0,10,Barrett,1
7,6522,C-41,T-31,D-42,9.5,7/12/2023 18:30,7/13/2023 4:00,7/12/2023 18:13,7/13/2023 3:11,0,-17,-49,-32,Barrett,1
7,6523,C-41,T-19,D-3,3,7/13/2023 6:00,7/13/2023 9:00,7/13/2023 6:33,7/13/2023 8:55,0,33,-5,-38,Waters,1
7,6524,C-23,T-19,D-3,11,7/13/2023 9:00,7/13/2023 20:00,7/13/2023 8:55,7/13/2023 20:06,0,-5,6,11,Waters,1
7,6525,C-41,T-9,D-55,12,7/13/2023 5:30,7/13/2023 17:30,7/13/2023 5:48,7/13/2023 17:17,0,18,-13,-31,Barrett,1
7,6526,C-41,T-7,D-60,14,7/13/2023 5:30,7/13/2023 19:30,7/13/2023 5:40,7/13/2023 19:17,0,10,-13,-23,Mason,1
7,6527,C-41,T-5,D-71,3,7/13/2023 6:00,7/13/2023 9:00,7/13/2023 6:29,7/13/2023 9:15,0,29,15,-14,Waters,1
7,6528,C-23,T-5,D-71,11,7/13/2023 9:00,7/13/2023 20:00,7/13/2023 9:15,7/13/2023 20:10,0,15,10,-5,Waters,1
7,6529,C-41,T-27,D-29,3,7/13/2023 6:00,7/13/2023 9:00,7/13/2023 6:14,7/13/2023 9:00,0,14,0,-14,Wright,1
7,6530,C-41,T-27,D-29,9,7/13/2023 9:00,7/13/2023 18:00,7/13/2023 9:00,7/13/2023 18:21,0,0,21,21,Wright,1
7,6531,C-41,T-25,D-41,14,7/13/2023 18:00,7/14/2023 8:00,7/13/2023 18:07,7/14/2023 7:45,0,7,-15,-22,Gilmour,1
7,6532,C-53,T-15,D-30,5.5,7/13/2023 18:00,7/13/2023 23:30,7/13/2023 18:09,7/13/2023 23:31,1,9,1,-8,Barrett,1
7,6533,C-41,T-35,D-59,3.5,7/13/2023 5:30,7/13/2023 9:00,7/13/2023 5:28,7/13/2023 9:16,0,-2,16,18,Gilmour,1
7,6534,C-1,T-35,D-59,2.5,7/13/2023 9:00,7/13/2023 11:30,7/13/2023 9:16,7/13/2023 11:38,0,16,8,-8,Gilmour,1
7,6535,C-41,T-35,D-59,7,7/13/2023 11:30,7/13/2023 18:30,7/13/2023 11:38,7/13/2023 18:17,0,8,-13,-21,Gilmour,1
7,6536,C-43,T-16,D-35,15,7/13/2023 5:30,7/13/2023 20:30,7/13/2023 5:54,7/13/2023 20:11,0,24,-19,-43,Barrett,1
7,6537,C-41,T-10,D-20,4.5,7/13/2023 5:00,7/13/2023 9:30,7/13/2023 5:30,7/13/2023 9:32,0,30,2,-28,Wright,1
7,6538,C-23,T-10,D-20,10.5,7/13/2023 9:30,7/13/2023 20:00,7/13/2023 9:32,7/13/2023 19:22,0,2,-38,-40,Wright,1
7,6539,C-3,T-40,D-63,21.5,7/13/2023 1:30,7/13/2023 23:00,7/13/2023 1:34,7/13/2023 23:01,0,4,1,-3,Barrett,1
7,6540,C-41,T-20,D-21,12.5,7/13/2023 5:30,7/13/2023 18:00,7/13/2023 5:23,7/13/2023 17:46,0,-7,-14,-7,Mason,1
7,6541,C-41,T-18,D-4,4,7/13/2023 6:00,7/13/2023 10:00,7/13/2023 5:57,7/13/2023 10:18,0,-3,18,21,Barrett,1
7,6542,C-41,T-18,D-4,7.5,7/13/2023 10:00,7/13/2023 17:30,7/13/2023 10:18,7/13/2023 17:19,0,18,-11,-29,Barrett,1
7,6543,C-41,T-27,D-45,12,7/13/2023 18:00,7/14/2023 6:00,7/13/2023 18:21,7/14/2023 6:11,0,21,11,-10,Wright,1
7,6544,C-23,T-21,D-13,7.5,7/13/2023 6:00,7/13/2023 13:30,7/13/2023 6:52,7/13/2023 13:14,0,52,-16,-68,Barrett,1
7,6545,C-23,T-46,D-32,6,7/13/2023 8:30,7/13/2023 14:30,7/13/2023 9:32,7/13/2023 14:35,0,62,5,-57,Waters,1
7,6546,C-23,T-46,D-32,12.5,7/13/2023 14:30,7/14/2023 3:00,7/13/2023 14:35,7/14/2023 2:51,0,5,-9,-14,Waters,1
7,6547,C-41,T-8,D-11,12,7/13/2023 5:30,7/13/2023 17:30,7/13/2023 5:38,7/13/2023 17:17,0,8,-13,-21,Gilmour,1
7,6548,C-41,T-4,D-24,13,7/13/2023 5:30,7/13/2023 18:30,7/13/2023 5:29,7/13/2023 18:21,0,-1,-9,-8,Gilmour,1
7,6549,C-53,T-15,D-28,15,7/13/2023 3:00,7/13/2023 18:00,7/13/2023 3:14,7/13/2023 18:09,1,14,9,-5,Barrett,1
7,6550,C-41,T-34,D-37,11.5,7/13/2023 6:00,7/13/2023 17:30,7/13/2023 6:32,7/13/2023 17:48,0,32,18,-14,Barrett,1
7,6551,C-41,T-39,D-33,4.5,7/13/2023 6:00,7/13/2023 10:30,7/13/2023 5:44,7/13/2023 10:17,0,-16,-13,3,Barrett,1
7,6552,C-23,T-39,D-33,5,7/13/2023 10:30,7/13/2023 15:30,7/13/2023 10:17,7/13/2023 15:42,0,-13,12,25,Barrett,1
7,6553,C-41,T-33,D-65,12,7/13/2023 6:00,7/13/2023 18:00,7/13/2023 6:00,7/13/2023 18:23,1,0,23,23,Barrett,1
7,6554,C-41,T-17,D-44,15,7/13/2023 5:30,7/13/2023 20:30,7/13/2023 5:33,7/13/2023 20:18,0,3,-12,-15,Barrett,1
7,6555,C-41,T-30,D-57,10.5,7/13/2023 5:30,7/13/2023 16:00,7/13/2023 6:04,7/13/2023 15:54,0,34,-6,-40,Barrett,1
7,6556,C-23,T-33,D-44,5,7/13/2023 1:30,7/13/2023 6:30,7/13/2023 1:30,7/13/2023 6:36,1,0,6,6,Barrett,1
7,6557,C-23,T-33,D-44,12.5,7/13/2023 18:00,7/14/2023 6:30,7/13/2023 18:23,7/13/2023 23:28,0,23,-422,-445,Barrett,1
7,6558,C-32,T-37,D-31,14,7/13/2023 6:00,7/13/2023 20:00,7/13/2023 6:13,7/13/2023 19:33,0,13,-27,-40,Barrett,1
7,6559,C-41,T-24,D-18,9.5,7/13/2023 6:30,7/13/2023 16:00,7/13/2023 6:13,7/13/2023 16:12,0,-17,12,29,Barrett,1
7,6560,C-41,T-29,D-42,7,7/13/2023 21:00,7/14/2023 4:00,7/13/2023 21:17,7/14/2023 3:52,0,17,-8,-25,Barrett,1
7,6561,C-41,T-31,D-23,12,7/13/2023 18:00,7/14/2023 6:00,7/13/2023 18:04,7/14/2023 6:23,0,4,23,19,Barrett,1
7,6562,C-3,T-21,D-46,35,7/13/2023 15:30,7/15/2023 2:30,7/13/2023 15:33,7/15/2023 2:22,0,3,-8,-11,Barrett,1
7,6563,C-23,T-29,D-42,3,7/13/2023 18:00,7/13/2023 21:00,7/13/2023 18:06,7/13/2023 21:17,0,6,17,11,Barrett,1
7,6564,C-41,T-7,D-21,10.5,7/14/2023 8:00,7/14/2023 18:30,7/14/2023 8:04,7/14/2023 18:20,0,4,-10,-14,Mason,1
7,6565,C-41,T-19,D-3,14,7/14/2023 6:30,7/14/2023 20:30,7/14/2023 6:32,7/14/2023 20:10,0,2,-20,-22,Waters,1
7,6566,C-41,T-9,D-55,12.5,7/14/2023 5:30,7/14/2023 18:00,7/14/2023 5:56,7/14/2023 17:46,0,26,-14,-40,Barrett,1
7,6567,C-41,T-20,D-60,13,7/14/2023 5:30,7/14/2023 18:30,7/14/2023 5:24,7/14/2023 18:20,0,-6,-10,-4,Mason,1
7,6568,C-41,T-35,D-59,13,7/14/2023 5:30,7/14/2023 18:30,7/14/2023 5:44,7/14/2023 18:19,0,14,-11,-25,Gilmour,1
7,6569,C-41,T-6,D-54,14.5,7/14/2023 6:00,7/14/2023 20:30,7/14/2023 6:13,7/14/2023 20:25,0,13,-5,-18,Gilmour,1
7,6570,C-41,T-46,D-71,14,7/14/2023 5:00,7/14/2023 19:00,7/14/2023 5:30,7/14/2023 18:51,0,30,-9,-39,Waters,1
7,6571,C-41,T-27,D-29,12,7/14/2023 6:00,7/14/2023 18:00,7/14/2023 6:11,7/14/2023 17:32,0,11,-28,-39,Wright,1
7,6572,C-41,T-26,D-30,13.5,7/14/2023 6:00,7/14/2023 19:30,7/14/2023 5:58,7/14/2023 19:42,0,-2,12,14,Barrett,1
7,6573,C-43,T-16,D-35,15,7/14/2023 5:30,7/14/2023 20:30,7/14/2023 5:41,7/14/2023 19:49,0,11,-41,-52,Barrett,1
7,6574,C-41,T-10,D-20,13.5,7/14/2023 5:30,7/14/2023 19:00,7/14/2023 5:30,7/14/2023 18:34,0,0,-26,-26,Wright,1
7,6575,C-3,T-40,D-63,24,7/14/2023 0:00,7/15/2023 0:00,7/14/2023 1:42,7/15/2023 0:17,0,102,17,-85,Barrett,1
7,6576,C-41,T-18,D-4,12,7/14/2023 5:30,7/14/2023 17:30,7/14/2023 5:41,7/14/2023 17:17,0,11,-13,-24,Barrett,1
7,6577,C-41,T-27,D-45,12,7/14/2023 18:00,7/15/2023 6:00,7/14/2023 17:32,7/15/2023 5:45,0,-28,-15,13,Wright,1
7,6578,C-53,T-36,D-13,44,7/14/2023 10:00,7/16/2023 6:00,7/14/2023 10:14,7/16/2023 5:24,0,14,-36,-50,Barrett,1
7,6579,C-41,T-5,D-32,12,7/14/2023 10:30,7/14/2023 22:30,7/14/2023 10:48,7/14/2023 22:15,0,18,-15,-33,Waters,1
7,6580,C-41,T-8,D-11,13,7/14/2023 5:30,7/14/2023 18:30,7/14/2023 5:39,7/14/2023 18:17,0,9,-13,-22,Gilmour,1
7,6581,C-41,T-4,D-24,14.5,7/14/2023 6:00,7/14/2023 20:30,7/14/2023 5:46,7/14/2023 20:30,0,-14,0,14,Gilmour,1
7,6582,C-32,T-37,D-31,14,7/14/2023 6:00,7/14/2023 20:00,7/14/2023 6:07,7/14/2023 19:42,0,7,-18,-25,Barrett,1
7,6583,C-53,T-15,D-28,12,7/14/2023 17:00,7/15/2023 5:00,7/14/2023 17:15,7/15/2023 4:37,0,15,-23,-38,Barrett,1
7,6584,C-41,T-34,D-37,12,7/14/2023 6:00,7/14/2023 18:00,7/14/2023 6:25,7/14/2023 17:42,0,25,-18,-43,Barrett,1
7,6585,C-41,T-31,D-62,4,7/14/2023 6:00,7/14/2023 10:00,7/14/2023 6:23,7/14/2023 9:40,0,23,-20,-43,Barrett,1
7,6586,C-16,T-31,D-62,3,7/14/2023 10:00,7/14/2023 13:00,7/14/2023 9:40,7/14/2023 13:00,0,-20,0,20,Barrett,1
7,6587,C-41,T-31,D-62,5,7/14/2023 13:00,7/14/2023 18:00,7/14/2023 13:00,7/14/2023 18:21,0,0,21,21,Barrett,1
7,6588,C-41,T-13,D-23,12,7/14/2023 18:30,7/15/2023 6:30,7/14/2023 18:28,7/15/2023 6:11,0,-2,-19,-17,Barrett,1
7,6589,C-41,T-30,D-57,9,7/14/2023 5:30,7/14/2023 14:30,7/14/2023 5:51,7/14/2023 14:45,0,21,15,-6,Barrett,1
7,6590,C-23,T-30,D-57,7.5,7/14/2023 14:30,7/14/2023 22:00,7/14/2023 14:45,7/14/2023 21:53,0,15,-7,-22,Barrett,1
7,6591,C-41,T-33,D-44,7,7/14/2023 18:00,7/15/2023 1:00,7/14/2023 18:16,7/15/2023 0:51,0,16,-9,-25,Barrett,1
7,6592,C-23,T-17,D-44,7.5,7/14/2023 14:30,7/14/2023 22:00,7/14/2023 14:45,7/14/2023 21:34,0,15,-26,-41,Barrett,1
7,6593,C-41,T-17,D-44,9,7/14/2023 5:30,7/14/2023 14:30,7/14/2023 5:47,7/14/2023 14:45,0,17,15,-2,Barrett,1
7,6594,C-23,T-33,D-65,5,7/14/2023 6:30,7/14/2023 11:30,7/14/2023 10:32,7/14/2023 11:13,0,242,-17,-259,Barrett,1
7,6595,C-41,T-33,D-65,6.5,7/14/2023 11:30,7/14/2023 18:00,7/14/2023 11:13,7/14/2023 18:16,0,-17,16,33,Barrett,1
7,6596,C-41,T-29,D-42,8,7/14/2023 17:30,7/15/2023 1:30,7/14/2023 17:16,7/15/2023 1:33,0,-14,3,17,Barrett,1
7,6597,C-41,T-9,D-55,10,7/15/2023 5:30,7/15/2023 15:30,7/15/2023 5:52,7/15/2023 15:28,0,22,-2,-24,Barrett,1
7,6598,C-23,T-27,D-29,12,7/15/2023 6:00,7/15/2023 18:00,7/15/2023 5:45,7/15/2023 17:21,0,-15,-39,-24,Wright,1
7,6599,C-41,T-26,D-30,13.5,7/15/2023 6:00,7/15/2023 19:30,7/15/2023 6:10,7/15/2023 19:21,0,10,-9,-19,Barrett,1
7,6600,C-41,T-35,D-59,14,7/15/2023 5:30,7/15/2023 19:30,7/15/2023 5:36,7/15/2023 19:24,0,6,-6,-12,Gilmour,1
7,6601,C-32,T-16,D-35,6.5,7/15/2023 6:00,7/15/2023 12:30,7/15/2023 6:08,7/15/2023 12:48,0,8,18,10,Barrett,1
7,6602,C-23,T-10,D-20,14,7/15/2023 6:00,7/15/2023 20:00,7/15/2023 6:24,7/15/2023 20:24,0,24,24,0,Wright,1
7,6603,C-23,T-10,D-20,5,7/15/2023 20:00,7/16/2023 1:00,7/15/2023 20:24,7/16/2023 0:50,0,24,-10,-34,Wright,1
7,6604,C-41,T-8,D-11,14,7/15/2023 5:30,7/15/2023 19:30,7/15/2023 5:43,7/15/2023 19:22,0,13,-8,-21,Gilmour,1
7,6605,C-32,T-37,D-31,14,7/15/2023 6:00,7/15/2023 20:00,7/15/2023 6:04,7/15/2023 18:38,0,4,-82,-86,Barrett,1
7,6606,C-3,T-39,D-33,20,7/15/2023 8:30,7/16/2023 4:30,7/15/2023 8:27,7/16/2023 4:32,0,-3,2,5,Barrett,1
7,6607,C-32,T-31,D-62,12.5,7/15/2023 6:00,7/15/2023 18:30,7/15/2023 6:17,7/15/2023 18:23,0,17,-7,-24,Barrett,1
7,6608,C-23,T-17,D-23,6,7/15/2023 18:00,7/16/2023 0:00,7/15/2023 18:10,7/15/2023 23:49,0,10,-11,-21,Barrett,1
7,6609,C-43,T-21,D-18,15.5,7/15/2023 4:00,7/15/2023 19:30,7/15/2023 3:47,7/15/2023 19:16,0,-13,-14,-1,Barrett,1
7,6610,C-23,T-33,D-44,7,7/15/2023 1:00,7/15/2023 8:00,7/15/2023 0:51,7/15/2023 7:59,0,-9,-1,8,Barrett,1
7,6611,C-23,T-30,D-44,6,7/15/2023 18:00,7/16/2023 0:00,7/15/2023 17:47,7/15/2023 23:44,0,-13,-16,-3,Barrett,1
7,6612,C-3,T-40,D-63,14,7/15/2023 0:00,7/15/2023 14:00,7/15/2023 0:17,7/15/2023 13:52,0,17,-8,-25,Barrett,1
7,6613,C-41,T-26,D-30,12,7/16/2023 6:00,7/16/2023 18:00,7/16/2023 5:54,7/16/2023 17:42,0,-6,-18,-12,Barrett,1
7,6614,C-41,T-35,D-59,11.5,7/16/2023 8:30,7/16/2023 20:00,7/16/2023 8:07,7/16/2023 19:50,0,-23,-10,13,Gilmour,1
7,6615,C-41,T-8,D-11,12,7/16/2023 8:00,7/16/2023 20:00,7/16/2023 7:56,7/16/2023 19:47,0,-4,-13,-9,Gilmour,1
7,6616,C-23,T-33,D-65,9,7/16/2023 8:00,7/16/2023 17:00,7/16/2023 8:00,7/16/2023 16:30,0,0,-30,-30,Barrett,1
7,6617,C-23,T-29,D-42,10,7/16/2023 22:00,7/17/2023 8:00,7/16/2023 22:04,7/17/2023 8:08,0,4,8,4,Barrett,1
7,6618,C-56,T-21,D-18,12,7/16/2023 6:00,7/16/2023 18:00,7/16/2023 5:41,7/16/2023 17:47,0,-19,-13,6,Barrett,1
7,6619,C-41,T-9,D-55,14.5,7/17/2023 5:00,7/17/2023 19:30,7/17/2023 5:18,7/17/2023 19:15,0,18,-15,-33,Barrett,1
7,6620,C-41,T-7,D-60,13,7/17/2023 5:30,7/17/2023 18:30,7/17/2023 5:38,7/17/2023 18:17,0,8,-13,-21,Mason,1
7,6621,C-23,T-46,D-71,6.5,7/17/2023 5:00,7/17/2023 11:30,7/17/2023 5:26,7/17/2023 11:09,0,26,-21,-47,Waters,1
7,6622,C-23,T-27,D-29,7,7/17/2023 6:00,7/17/2023 13:00,7/17/2023 6:17,7/17/2023 12:48,0,17,-12,-29,Wright,1
7,6623,C-41,T-35,D-59,12,7/17/2023 8:00,7/17/2023 20:00,7/17/2023 7:45,7/17/2023 19:52,0,-15,-8,7,Gilmour,1
7,6624,C-41,T-26,D-30,14,7/17/2023 5:00,7/17/2023 19:00,7/17/2023 5:00,7/17/2023 19:14,0,0,14,14,Barrett,1
7,6625,C-41,T-18,D-4,14,7/17/2023 5:30,7/17/2023 19:30,7/17/2023 5:23,7/17/2023 19:11,0,-7,-19,-12,Barrett,1
7,6626,C-23,T-10,D-45,7,7/17/2023 6:00,7/17/2023 13:00,7/17/2023 6:38,7/17/2023 12:51,0,38,-9,-47,Wright,1
7,6627,C-41,T-36,D-13,7,7/17/2023 10:30,7/17/2023 17:30,7/17/2023 10:49,7/17/2023 17:17,0,19,-13,-32,Barrett,1
7,6628,C-41,T-8,D-11,12,7/17/2023 8:00,7/17/2023 20:00,7/17/2023 7:46,7/17/2023 19:50,0,-14,-10,4,Gilmour,1
7,6629,C-41,T-15,D-28,10,7/17/2023 6:00,7/17/2023 16:00,7/17/2023 5:49,7/17/2023 16:03,0,-11,3,14,Barrett,1
7,6630,C-23,T-39,D-33,7.5,7/17/2023 8:30,7/17/2023 16:00,7/17/2023 8:10,7/17/2023 16:13,0,-20,13,33,Barrett,1
7,6631,C-3,T-39,D-44,11.5,7/17/2023 22:30,7/18/2023 10:00,7/17/2023 22:35,7/18/2023 9:42,0,5,-18,-23,Barrett,1
7,6632,C-23,T-5,D-32,8,7/17/2023 5:00,7/17/2023 13:00,7/17/2023 4:53,7/17/2023 13:00,0,-7,0,7,Waters,1
7,6633,C-23,T-5,D-32,10.5,7/17/2023 13:00,7/17/2023 23:30,7/17/2023 13:00,7/17/2023 23:18,0,0,-12,-12,Waters,1
7,6634,C-23,T-31,D-62,7.5,7/17/2023 8:30,7/17/2023 16:00,7/17/2023 8:55,7/17/2023 15:48,0,25,-12,-37,Barrett,1
7,6635,C-41,T-17,D-44,10.5,7/17/2023 9:00,7/17/2023 19:30,7/17/2023 8:54,7/17/2023 19:23,0,-6,-7,-1,Barrett,1
7,6636,C-41,T-17,D-44,3,7/17/2023 6:00,7/17/2023 9:00,7/17/2023 6:04,7/17/2023 8:54,0,4,-6,-10,Barrett,1
7,6637,C-23,T-33,D-65,7.5,7/17/2023 8:30,7/17/2023 16:00,7/17/2023 8:09,7/17/2023 15:56,0,-21,-4,17,Barrett,1
7,6638,C-41,T-21,D-18,6.5,7/17/2023 10:00,7/17/2023 16:30,7/17/2023 10:14,7/17/2023 16:29,0,14,-1,-15,Barrett,1
7,6639,C-23,T-13,D-46,7,7/17/2023 5:30,7/17/2023 12:30,7/17/2023 5:36,7/17/2023 12:39,0,6,9,3,Barrett,1
7,6640,C-41,T-9,D-55,14.5,7/18/2023 5:00,7/18/2023 19:30,7/18/2023 5:17,7/18/2023 19:13,0,17,-17,-34,Barrett,1
7,6641,C-23,T-27,D-29,7,7/18/2023 12:00,7/18/2023 19:00,7/18/2023 12:00,7/18/2023 18:24,0,0,-36,-36,Wright,1
7,6642,C-41,T-35,D-59,8,7/18/2023 10:30,7/18/2023 18:30,7/18/2023 10:04,7/18/2023 18:26,0,-26,-4,22,Gilmour,1
7,6643,C-41,T-4,D-22,9.5,7/18/2023 5:30,7/18/2023 15:00,7/18/2023 5:34,7/18/2023 14:57,0,4,-3,-7,Gilmour,1
7,6644,C-41,T-20,D-60,11,7/18/2023 5:30,7/18/2023 16:30,7/18/2023 5:38,7/18/2023 16:17,0,8,-13,-21,Mason,1
7,6645,C-41,T-18,D-4,14,7/18/2023 5:30,7/18/2023 19:30,7/18/2023 5:42,7/18/2023 19:25,0,12,-5,-17,Barrett,1
7,6646,C-53,T-36,D-13,13.5,7/18/2023 4:00,7/18/2023 17:30,7/18/2023 3:55,7/18/2023 17:07,0,-5,-23,-18,Barrett,1
7,6647,C-41,T-8,D-11,11,7/18/2023 6:00,7/18/2023 17:00,7/18/2023 6:14,7/18/2023 16:50,0,14,-10,-24,Gilmour,1
7,6648,C-3,T-39,D-33,13.5,7/18/2023 19:30,7/19/2023 9:00,7/18/2023 19:43,7/19/2023 8:52,0,13,-8,-21,Barrett,1
7,6649,C-23,T-5,D-32,6,7/18/2023 11:00,7/18/2023 17:00,7/18/2023 11:15,7/18/2023 16:51,0,15,-9,-24,Waters,1
7,6650,C-23,T-29,D-17,7.5,7/18/2023 11:30,7/18/2023 19:00,7/18/2023 11:43,7/18/2023 18:48,0,13,-12,-25,Barrett,1
7,6651,C-41,T-17,D-44,8,7/18/2023 11:30,7/18/2023 19:30,7/18/2023 11:22,7/18/2023 19:05,0,-8,-25,-17,Barrett,1
7,6652,C-41,T-17,D-44,5.5,7/18/2023 6:00,7/18/2023 11:30,7/18/2023 6:05,7/18/2023 11:22,0,5,-8,-13,Barrett,1
7,6653,C-41,T-33,D-65,10.5,7/18/2023 6:00,7/18/2023 16:30,7/18/2023 5:55,7/18/2023 16:41,0,-5,11,16,Barrett,1
7,6654,C-53,T-21,D-18,13,7/18/2023 4:00,7/18/2023 17:00,7/18/2023 3:44,7/18/2023 17:06,0,-16,6,22,Barrett,1
7,6655,C-23,T-37,D-42,6,7/18/2023 16:30,7/18/2023 22:30,7/18/2023 16:38,7/18/2023 22:19,0,8,-11,-19,Barrett,1
7,6656,C-23,T-13,D-46,7.5,7/18/2023 11:30,7/18/2023 19:00,7/18/2023 11:19,7/18/2023 18:57,0,-11,-3,8,Barrett,1
7,6657,C-41,T-19,D-3,8,7/19/2023 5:30,7/19/2023 13:30,7/19/2023 6:01,7/19/2023 13:40,0,31,10,-21,Waters,1
7,6658,C-23,T-19,D-3,4,7/19/2023 13:30,7/19/2023 17:30,7/19/2023 13:40,7/19/2023 17:32,0,10,2,-8,Waters,1
7,6659,C-41,T-9,D-55,12.5,7/19/2023 6:00,7/19/2023 18:30,7/19/2023 6:25,7/19/2023 18:10,0,25,-20,-45,Barrett,1
7,6660,C-41,T-8,D-11,11,7/19/2023 7:00,7/19/2023 18:00,7/19/2023 7:09,7/19/2023 17:53,0,9,-7,-16,Gilmour,1
7,6661,C-23,T-27,D-29,7.5,7/19/2023 3:30,7/19/2023 11:00,7/19/2023 3:34,7/19/2023 10:33,0,4,-27,-31,Wright,1
7,6662,C-41,T-7,D-60,16,7/19/2023 5:30,7/19/2023 21:30,7/19/2023 5:36,7/19/2023 21:19,0,6,-11,-17,Mason,1
7,6663,C-53,T-26,D-30,18,7/19/2023 7:30,7/20/2023 1:30,7/19/2023 7:42,7/20/2023 0:53,0,12,-37,-49,Barrett,1
7,6664,C-41,T-20,D-70,13,7/19/2023 6:30,7/19/2023 19:30,7/19/2023 6:40,7/19/2023 19:16,0,10,-14,-24,Mason,1
7,6665,C-41,T-4,D-22,8.5,7/19/2023 8:00,7/19/2023 16:30,7/19/2023 7:52,7/19/2023 16:26,0,-8,-4,4,Gilmour,1
7,6666,C-23,T-10,D-20,7.5,7/19/2023 3:30,7/19/2023 11:00,7/19/2023 3:37,7/19/2023 10:34,0,7,-26,-33,Wright,1
7,6667,C-23,T-40,D-63,8.5,7/19/2023 3:00,7/19/2023 11:30,7/19/2023 3:08,7/19/2023 11:49,0,8,19,11,Barrett,1
7,6668,C-41,T-4,D-22,1.5,7/19/2023 6:30,7/19/2023 8:00,7/19/2023 6:39,7/19/2023 7:52,0,9,-8,-17,Gilmour,1
7,6669,C-41,T-18,D-37,11.5,7/19/2023 6:00,7/19/2023 17:30,7/19/2023 6:11,7/19/2023 17:42,0,11,12,1,Barrett,1
7,6670,C-23,T-10,D-45,5,7/19/2023 12:00,7/19/2023 17:00,7/19/2023 12:54,7/19/2023 16:33,0,54,-27,-81,Wright,1
7,6671,C-41,T-15,D-28,5,7/19/2023 5:00,7/19/2023 10:00,7/19/2023 4:59,7/19/2023 10:01,0,-1,1,2,Barrett,1
7,6672,C-43,T-30,D-26,14.5,7/19/2023 5:00,7/19/2023 19:30,7/19/2023 5:09,7/19/2023 19:20,0,9,-10,-19,Barrett,1
7,6673,C-3,T-39,D-33,14.5,7/19/2023 23:00,7/20/2023 13:30,7/19/2023 23:15,7/20/2023 13:54,0,15,24,9,Barrett,1
7,6674,C-43,T-33,D-65,16,7/19/2023 6:00,7/19/2023 22:00,7/19/2023 6:00,7/19/2023 20:56,1,0,-64,-64,Barrett,1
7,6675,C-41,T-13,D-46,7,7/19/2023 6:00,7/19/2023 13:00,7/19/2023 6:00,7/19/2023 12:37,0,0,-23,-23,Barrett,1
7,6676,C-43,T-37,D-42,3.5,7/19/2023 20:00,7/19/2023 23:30,7/19/2023 20:51,7/19/2023 23:33,1,51,3,-48,Barrett,1
7,6677,C-43,T-29,D-17,18,7/19/2023 5:30,7/19/2023 23:30,7/19/2023 5:33,7/19/2023 23:22,0,3,-8,-11,Barrett,1
7,6678,C-43,T-37,D-31,16,7/19/2023 6:00,7/19/2023 22:00,7/19/2023 6:09,7/19/2023 21:02,1,9,-58,-67,Barrett,1
7,6679,C-41,T-21,D-18,6,7/19/2023 11:00,7/19/2023 17:00,7/19/2023 11:11,7/19/2023 16:42,0,11,-18,-29,Barrett,1
7,6680,C-53,T-24,D-18,23,7/19/2023 20:30,7/20/2023 19:30,7/19/2023 20:20,7/20/2023 19:18,0,-10,-12,-2,Barrett,1
7,6681,C-23,T-31,D-44,5.5,7/19/2023 10:00,7/19/2023 15:30,7/19/2023 9:59,7/19/2023 15:15,0,-1,-15,-14,Barrett,1
7,6682,C-43,T-33,D-44,3,7/19/2023 20:00,7/19/2023 23:00,7/19/2023 20:12,7/19/2023 23:24,1,12,24,12,Barrett,1
